time,load,charge
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,1,0
140,0,0
140,0,0
140,0,0
140,1,0
140,1,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,2,0
140,2,0
140,2,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
140,1,0
