time,load,charge
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,0,0
210,0,0
210,0,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,0,0
210,1,0
210,0,0
210,1,0
210,1,0
210,1,0
210,1,0
210,0,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,0,0
210,0,0
210,1,0
210,1,0
210,0,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,0,0
210,1,0
210,0,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,0,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,0,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,0,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,0,0
210,1,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,1,0
210,1,0
210,1,0
210,0,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,0,0
210,1,0
210,1,0
210,1,0
210,1,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,1,0
210,0,0
210,0,0
210,1,0
210,1,0
210,0,0
210,1,0
210,1,0
210,0,0
210,0,0
210,1,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,1,0
210,1,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,1,0
210,1,0
210,0,0
210,1,0
210,0,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,2,0
210,2,0
210,2,0
210,2,0
210,2,0
210,2,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
210,1,0
