time,load,charge
0,250,0
10,251,0
20,250,0
30,252,0
40,460,0
50,457,0
60,460,0
70,463,0
80,462,0
90,251,0
100,249,0
110,257,0
120,254,0
130,254,0
140,251,0
150,248,0
160,250,0
170,248,0
180,463,0
190,463,0
200,462,0
210,461,0
220,458,0
230,257,0
240,256,0
250,253,0
260,252,0
270,253,0
280,256,0
290,258,0
300,257,0
310,256,0
320,745,0
330,743,0
340,746,0
350,748,0
360,754,0
370,757,0
380,755,0
390,756,0
400,749,0
410,753,0
420,741,0
430,738,0
440,746,0
450,752,0
460,762,0
470,765,0
480,762,0
490,765,0
500,762,0
510,761,0
520,462,0
530,463,0
540,459,0
550,458,0
560,458,0
570,249,0
580,248,0
590,246,0
600,238,0
610,236,0
620,237,0
630,238,0
640,240,0
650,235,0
660,47,0
670,50,0
680,52,0
690,54,0
700,56,0
710,55,0
720,0,1
730,0,1
740,0,1
750,0,1
760,0,1
770,0,1
780,0,1
790,0,1
800,0,1
810,0,1
820,0,1
830,0,1
840,0,1
850,0,1
860,0,1
870,0,1
880,0,1
890,0,1
900,0,1
910,0,1
920,0,1
930,0,1
940,0,1
950,0,1
960,0,1
970,0,1
980,0,1
990,0,1
1000,0,1
1010,0,1
1020,0,1
1030,0,1
1040,0,1
1050,0,1
1060,0,1
1070,0,1
1080,0,1
1090,0,1
1100,0,1
1110,0,1
1120,0,1
1130,0,1
1140,0,1
1150,0,1
1160,0,1
1170,0,1
1180,0,1
1190,0,1
1200,0,1
1210,0,1
1220,0,1
1230,0,1
1240,0,1
1250,0,1
1260,0,1
1270,0,1
1280,0,1
1290,0,1
1300,0,1
1310,0,1
1320,0,1
1330,0,1
1340,0,1
1350,0,1
1360,0,1
1370,253,0
1380,255,0
1390,256,0
1400,253,0
1410,258,0
1420,259,0
1430,260,0
1440,261,0
1450,262,0
1460,51,0
1470,53,0
1480,53,0
1490,52,0
1500,51,0
1510,48,0
1520,460,0
1530,460,0
1540,460,0
1550,459,0
1560,462,0
1570,749,0
1580,755,0
1590,754,0
1600,759,0
1610,755,0
1620,761,0
1630,754,0
1640,751,0
1650,757,0
1660,761,0
1670,764,0
1680,764,0
1690,759,0
1700,758,0
1710,756,0
1720,761,0
1730,762,0
1740,760,0
1750,762,0
1760,762,0
1770,762,0
1780,253,0
1790,258,0
1800,257,0
1810,258,0
1820,258,0
1830,259,0
1840,257,0
1850,259,0
1860,256,0
1870,255,0
1880,255,0
1890,259,0
1900,260,0
1910,257,0
1920,253,0
1930,251,0
1940,247,0
1950,249,0
1960,250,0
1970,251,0
1980,251,0
1990,250,0
2000,252,0
2010,253,0
2020,259,0
2030,251,0
2040,250,0
2050,251,0
2060,245,0
2070,246,0
2080,247,0
2090,249,0
2100,248,0
2110,249,0
2120,246,0
2130,249,0
2140,253,0
2150,249,0
2160,249,0
2170,252,0
2180,47,0
2190,45,0
2200,46,0
2210,45,0
2220,44,0
2230,46,0
2240,49,0
2250,51,0
2260,51,0
2270,51,0
2280,50,0
2290,49,0
2300,46,0
2310,48,0
2320,47,0
2330,50,0
2340,50,0
2350,47,0
2360,47,0
2370,49,0
2380,47,0
2390,47,0
2400,44,0
2410,42,0
2420,45,0
2430,44,0
2440,45,0
2450,44,0
2460,44,0
2470,42,0
2480,41,0
2490,40,0
2500,40,0
2510,38,0
2520,38,0
2530,250,0
2540,250,0
2550,248,0
2560,244,0
2570,243,0
2580,248,0
2590,248,0
2600,243,0
2610,243,0
2620,47,0
2630,47,0
2640,47,0
2650,50,0
2660,48,0
2670,49,0
2680,458,0
2690,457,0
2700,456,0
2710,455,0
2720,458,0
2730,459,0
2740,457,0
2750,451,0
2760,452,0
2770,455,0
2780,451,0
2790,447,0
2800,455,0
2810,449,0
2820,454,0
2830,448,0
2840,447,0
2850,446,0
2860,447,0
2870,446,0
2880,445,0
2890,445,0
2900,440,0
2910,252,0
2920,249,0
2930,248,0
2940,249,0
2950,246,0
2960,247,0
2970,250,0
2980,249,0
2990,251,0
3000,467,0
3010,469,0
3020,465,0
3030,464,0
3040,463,0
3050,748,0
3060,753,0
3070,748,0
3080,750,0
3090,762,0
3100,759,0
3110,460,0
3120,463,0
3130,462,0
3140,462,0
3150,461,0
3160,255,0
3170,259,0
3180,261,0
3190,261,0
3200,261,0
3210,258,0
3220,258,0
3230,250,0
3240,249,0
3250,48,0
3260,49,0
3270,47,0
3280,45,0
3290,47,0
3300,48,0
3310,0,1
3320,0,1
3330,0,1
3340,0,1
3350,0,1
3360,0,1
3370,0,1
3380,0,1
3390,0,1
3400,0,1
3410,0,1
3420,0,1
3430,0,1
3440,0,1
3450,0,1
3460,0,1
3470,0,1
3480,0,1
3490,0,1
3500,0,1
3510,0,1
3520,0,1
3530,0,1
3540,0,1
3550,0,1
3560,0,1
3570,0,1
3580,0,1
3590,0,1
3600,0,1
3610,0,1
3620,0,1
3630,0,1
3640,0,1
3650,0,1
3660,0,1
3670,0,1
3680,0,1
3690,0,1
3700,0,1
3710,0,1
3720,0,1
3730,0,1
3740,0,1
3750,0,1
3760,0,1
3770,0,1
3780,0,1
3790,0,1
3800,0,1
3810,0,1
3820,0,1
3830,0,1
3840,0,1
3850,0,1
3860,0,1
3870,0,1
3880,0,1
3890,0,1
3900,0,1
3910,0,1
3920,0,1
3930,0,1
3940,0,1
3950,0,1
3960,0,1
3970,0,1
3980,0,1
3990,0,1
4000,0,1
4010,0,1
4020,0,1
4030,0,1
4040,0,1
4050,0,1
4060,0,1
4070,0,1
4080,0,1
4090,0,1
4100,0,1
4110,0,1
4120,0,1
4130,0,1
4140,0,1
4150,0,1
4160,0,1
4170,0,1
4180,0,1
4190,0,1
4200,0,1
4210,0,1
4220,0,1
4230,0,1
4240,0,1
4250,0,1
4260,0,1
4270,0,1
4280,0,1
4290,0,1
4300,0,1
4310,0,1
4320,0,1
4330,0,1
4340,0,1
4350,0,1
4360,0,1
4370,0,1
4380,0,1
4390,0,1
4400,0,1
4410,0,1
4420,0,1
4430,0,1
4440,0,1
4450,0,1
4460,0,1
4470,0,1
4480,0,1
4490,0,1
4500,0,1
4510,0,1
4520,0,1
4530,0,1
4540,0,1
4550,0,1
4560,0,1
4570,0,1
4580,0,1
4590,0,1
4600,0,1
4610,0,1
4620,0,1
4630,0,1
4640,0,1
4650,0,1
4660,0,1
4670,0,1
4680,0,1
4690,0,1
4700,0,1
4710,0,1
4720,0,1
4730,0,1
4740,0,1
4750,0,1
4760,0,1
4770,0,1
4780,0,1
4790,0,1
4800,0,1
4810,0,1
4820,0,1
4830,0,1
4840,0,1
4850,0,1
4860,0,1
4870,0,1
4880,0,1
4890,0,1
4900,0,1
4910,0,1
4920,0,1
4930,0,1
4940,0,1
4950,0,1
4960,0,1
4970,0,1
4980,0,1
4990,0,1
5000,0,1
5010,0,1
5020,0,1
5030,0,1
5040,0,1
5050,0,1
5060,0,1
5070,0,1
5080,0,1
5090,0,1
5100,0,1
5110,0,1
5120,0,1
5130,0,1
5140,0,1
5150,0,1
5160,0,1
5170,0,1
5180,0,1
5190,0,1
5200,0,1
5210,0,1
5220,0,1
5230,0,1
5240,0,1
5250,0,1
5260,0,1
5270,0,1
5280,0,1
5290,0,1
5300,0,1
5310,0,1
5320,0,1
5330,0,1
5340,0,1
5350,0,1
5360,0,1
5370,0,1
5380,0,1
5390,0,1
5400,0,1
5410,0,1
5420,0,1
5430,0,1
5440,0,1
5450,0,1
5460,0,1
5470,0,1
5480,0,1
5490,0,1
5500,0,1
5510,0,1
5520,0,1
5530,0,1
5540,0,1
5550,0,1
5560,0,1
5570,0,1
5580,0,1
5590,0,1
5600,0,1
5610,0,1
5620,0,1
5630,0,1
5640,0,1
5650,0,1
5660,0,1
5670,0,1
5680,0,1
5690,0,1
5700,0,1
5710,0,1
5720,0,1
5730,0,1
5740,0,1
5750,0,1
5760,0,1
5770,0,1
5780,0,1
5790,0,1
5800,0,1
5810,0,1
5820,0,1
5830,0,1
5840,0,1
5850,0,1
5860,0,1
5870,0,1
5880,0,1
5890,0,1
5900,0,1
5910,0,1
5920,0,1
5930,0,1
5940,0,1
5950,0,1
5960,0,1
5970,0,1
5980,0,1
5990,0,1
6000,0,1
6010,0,1
6020,0,1
6030,0,1
6040,0,1
6050,0,1
6060,0,1
6070,0,1
6080,0,1
6090,0,1
6100,0,1
6110,0,1
6120,0,1
6130,0,1
6140,0,1
6150,0,1
6160,0,1
6170,0,1
6180,0,1
6190,0,1
6200,0,1
6210,0,1
6220,0,1
6230,0,1
6240,0,1
6250,0,1
6260,0,1
6270,0,1
6280,0,1
6290,0,1
6300,0,1
6310,0,1
6320,0,1
6330,0,1
6340,0,1
6350,0,1
6360,0,1
6370,0,1
6380,0,1
6390,0,1
6400,0,1
6410,0,1
6420,0,1
6430,0,1
6440,0,1
6450,0,1
6460,0,1
6470,0,1
6480,0,1
6490,0,1
6500,0,1
6510,0,1
6520,0,1
6530,0,1
6540,0,1
6550,0,1
6560,0,1
6570,0,1
6580,0,1
6590,0,1
6600,0,1
6610,0,1
6620,0,1
6630,0,1
6640,0,1
6650,0,1
6660,0,1
6670,0,1
6680,0,1
6690,0,1
6700,0,1
6710,0,1
6720,0,1
6730,0,1
6740,0,1
6750,0,1
6760,0,1
6770,0,1
6780,0,1
6790,0,1
6800,0,1
6810,0,1
6820,0,1
6830,0,1
6840,0,1
6850,0,1
6860,0,1
6870,0,1
6880,0,1
6890,0,1
6900,0,1
6910,0,1
6920,0,1
6930,0,1
6940,0,1
6950,0,1
6960,0,1
6970,0,1
6980,0,1
6990,0,1
7000,0,1
7010,0,1
7020,0,1
7030,0,1
7040,0,1
7050,0,1
7060,0,1
7070,0,1
7080,0,1
7090,0,1
7100,0,1
7110,0,1
7120,0,1
7130,0,1
7140,0,1
7150,0,1
7160,0,1
7170,0,1
7180,0,1
7190,0,1
7200,0,1
7210,0,1
7220,0,1
7230,0,1
7240,0,1
7250,0,1
7260,0,1
7270,0,1
7280,0,1
7290,0,1
7300,0,1
7310,0,1
7320,0,1
7330,0,1
7340,0,1
7350,0,1
7360,0,1
7370,0,1
7380,0,1
7390,0,1
7400,0,1
7410,0,1
7420,0,1
7430,0,1
7440,0,1
7450,0,1
7460,0,1
7470,0,1
7480,0,1
7490,0,1
7500,0,1
7510,0,1
7520,0,1
7530,0,1
7540,0,1
7550,0,1
7560,0,1
7570,0,1
7580,0,1
7590,0,1
7600,0,1
7610,0,1
7620,0,1
7630,0,1
7640,0,1
7650,0,1
7660,0,1
7670,0,1
7680,0,1
7690,0,1
7700,0,1
7710,0,1
7720,0,1
7730,0,1
7740,0,1
7750,0,1
7760,0,1
7770,0,1
7780,0,1
7790,0,1
7800,0,1
7810,0,1
7820,0,1
7830,50,0
7840,51,0
7850,50,0
7860,49,0
7870,48,0
7880,48,0
7890,252,0
7900,250,0
7910,246,0
7920,248,0
7930,248,0
7940,247,0
7950,249,0
7960,250,0
7970,252,0
7980,0,1
7990,0,1
8000,0,1
8010,0,1
8020,0,1
8030,0,1
8040,0,1
8050,0,1
8060,0,1
8070,0,1
8080,0,1
8090,0,1
8100,0,1
8110,0,1
8120,0,1
8130,0,1
8140,0,1
8150,0,1
8160,0,1
8170,0,1
8180,0,1
8190,0,1
8200,0,1
8210,0,1
8220,0,1
8230,0,1
8240,0,1
8250,0,1
8260,0,1
8270,0,1
8280,0,1
8290,0,1
8300,0,1
8310,0,1
8320,0,1
8330,0,1
8340,0,1
8350,0,1
8360,0,1
8370,0,1
8380,0,1
8390,0,1
8400,0,1
8410,0,1
8420,0,1
8430,0,1
8440,0,1
8450,0,1
8460,0,1
8470,0,1
8480,0,1
8490,0,1
8500,0,1
8510,0,1
8520,0,1
