time,load,charge
0,246,0
10,246,0
20,250,0
30,246,0
40,249,0
50,247,0
60,251,0
70,251,0
80,255,0
90,257,0
100,254,0
110,255,0
120,253,0
130,257,0
140,257,0
150,257,0
160,257,0
170,262,0
180,263,0
190,258,0
200,257,0
210,260,0
220,260,0
230,260,0
240,47,0
250,46,0
260,45,0
270,46,0
280,48,0
290,47,0
300,463,0
310,459,0
320,459,0
330,463,0
340,463,0
350,257,0
360,256,0
370,253,0
380,251,0
390,252,0
400,254,0
410,256,0
420,256,0
430,256,0
440,752,0
450,755,0
460,753,0
470,758,0
480,756,0
490,462,0
500,460,0
510,461,0
520,462,0
530,463,0
540,252,0
550,251,0
560,254,0
570,258,0
580,259,0
590,259,0
600,262,0
610,259,0
620,261,0
630,461,0
640,462,0
650,466,0
660,459,0
670,457,0
680,458,0
690,461,0
700,458,0
710,455,0
720,454,0
730,458,0
740,459,0
750,461,0
760,458,0
770,458,0
780,464,0
790,466,0
800,470,0
810,473,0
820,471,0
830,474,0
840,475,0
850,477,0
860,477,0
870,474,0
880,469,0
890,459,0
900,455,0
910,457,0
920,464,0
930,456,0
940,455,0
950,460,0
960,459,0
970,453,0
980,450,0
990,445,0
1000,443,0
1010,446,0
1020,447,0
1030,443,0
1040,443,0
1050,445,0
1060,439,0
1070,441,0
1080,441,0
1090,438,0
1100,436,0
1110,443,0
1120,445,0
1130,447,0
1140,447,0
1150,449,0
1160,447,0
1170,450,0
1180,452,0
1190,450,0
1200,447,0
1210,446,0
1220,450,0
1230,451,0
1240,453,0
1250,457,0
1260,456,0
1270,460,0
1280,750,0
1290,740,0
1300,736,0
1310,736,0
1320,739,0
1330,253,0
1340,254,0
1350,257,0
1360,258,0
1370,254,0
1380,257,0
1390,264,0
1400,259,0
1410,259,0
1420,49,0
1430,49,0
1440,47,0
1450,46,0
1460,43,0
1470,45,0
1480,255,0
1490,248,0
1500,251,0
1510,253,0
1520,254,0
1530,253,0
1540,251,0
1550,251,0
1560,254,0
1570,255,0
1580,255,0
1590,250,0
1600,246,0
1610,242,0
1620,244,0
1630,246,0
1640,249,0
1650,255,0
1660,255,0
1670,250,0
1680,247,0
1690,253,0
1700,253,0
1710,257,0
1720,251,0
1730,255,0
1740,250,0
1750,253,0
1760,254,0
1770,252,0
1780,250,0
1790,246,0
1800,244,0
1810,244,0
1820,249,0
1830,249,0
1840,250,0
1850,249,0
1860,248,0
1870,751,0
1880,754,0
1890,758,0
1900,758,0
1910,765,0
1920,767,0
1930,772,0
1940,773,0
1950,774,0
1960,771,0
1970,767,0
1980,767,0
1990,769,0
2000,771,0
2010,774,0
2020,773,0
2030,763,0
2040,762,0
2050,762,0
2060,773,0
2070,464,0
2080,466,0
2090,469,0
2100,469,0
2110,465,0
2120,252,0
2130,252,0
2140,248,0
2150,247,0
2160,245,0
2170,244,0
2180,242,0
2190,240,0
2200,238,0
2210,454,0
2220,456,0
2230,451,0
2240,456,0
2250,449,0
2260,251,0
2270,250,0
2280,248,0
2290,249,0
2300,253,0
2310,259,0
2320,259,0
2330,253,0
2340,253,0
2350,52,0
2360,50,0
2370,51,0
2380,49,0
2390,47,0
2400,48,0
2410,46,0
2420,45,0
2430,49,0
2440,46,0
2450,47,0
2460,46,0
2470,45,0
2480,44,0
2490,44,0
2500,42,0
2510,46,0
2520,44,0
2530,44,0
2540,48,0
2550,46,0
2560,45,0
2570,46,0
2580,45,0
2590,49,0
2600,53,0
2610,54,0
2620,56,0
2630,56,0
2640,53,0
2650,50,0
2660,51,0
2670,51,0
2680,55,0
2690,53,0
2700,255,0
2710,252,0
2720,253,0
2730,255,0
2740,251,0
2750,254,0
2760,255,0
2770,254,0
2780,258,0
2790,256,0
2800,257,0
2810,256,0
2820,260,0
2830,265,0
2840,267,0
2850,269,0
2860,269,0
2870,268,0
2880,265,0
2890,267,0
2900,266,0
2910,263,0
2920,265,0
2930,260,0
2940,259,0
2950,257,0
2960,260,0
2970,258,0
2980,261,0
2990,260,0
3000,258,0
3010,261,0
3020,257,0
3030,263,0
3040,269,0
3050,267,0
3060,265,0
3070,266,0
3080,266,0
3090,266,0
3100,456,0
3110,450,0
3120,454,0
3130,453,0
3140,451,0
3150,450,0
3160,450,0
3170,447,0
3180,451,0
3190,455,0
3200,456,0
3210,461,0
3220,461,0
3230,456,0
3240,459,0
3250,455,0
3260,453,0
3270,459,0
3280,462,0
3290,464,0
3300,470,0
3310,462,0
3320,461,0
3330,255,0
3340,254,0
3350,255,0
3360,258,0
3370,259,0
3380,258,0
3390,257,0
3400,251,0
3410,255,0
3420,256,0
3430,252,0
3440,251,0
3450,249,0
3460,243,0
3470,246,0
3480,247,0
3490,248,0
3500,243,0
3510,245,0
3520,247,0
3530,249,0
3540,247,0
3550,243,0
3560,245,0
3570,250,0
3580,250,0
3590,252,0
3600,257,0
3610,258,0
3620,256,0
3630,258,0
3640,257,0
3650,259,0
3660,264,0
3670,262,0
3680,261,0
3690,261,0
3700,262,0
3710,263,0
3720,51,0
3730,51,0
3740,53,0
3750,50,0
3760,50,0
3770,49,0
3780,49,0
3790,51,0
3800,50,0
3810,48,0
3820,46,0
3830,49,0
3840,48,0
3850,52,0
3860,50,0
3870,50,0
3880,50,0
3890,51,0
3900,49,0
3910,51,0
3920,49,0
3930,49,0
3940,47,0
3950,44,0
3960,46,0
3970,47,0
3980,47,0
3990,47,0
4000,47,0
4010,49,0
4020,48,0
4030,51,0
4040,51,0
4050,54,0
4060,51,0
4070,255,0
4080,253,0
4090,248,0
4100,253,0
4110,255,0
4120,247,0
4130,246,0
4140,245,0
4150,249,0
4160,50,0
4170,50,0
4180,50,0
4190,50,0
4200,52,0
4210,51,0
4220,49,0
4230,51,0
4240,51,0
4250,52,0
4260,54,0
4270,51,0
4280,49,0
4290,49,0
4300,51,0
4310,52,0
4320,49,0
4330,47,0
4340,45,0
4350,47,0
4360,47,0
4370,45,0
4380,45,0
4390,46,0
4400,44,0
4410,43,0
4420,46,0
4430,43,0
4440,45,0
4450,47,0
4460,45,0
4470,46,0
4480,45,0
4490,43,0
4500,41,0
4510,0,1
4520,0,1
4530,0,1
4540,0,1
4550,0,1
4560,0,1
4570,0,1
4580,0,1
4590,0,1
4600,0,1
4610,0,1
4620,0,1
4630,0,1
4640,0,1
4650,0,1
4660,0,1
4670,0,1
4680,0,1
4690,0,1
4700,0,1
4710,0,1
4720,0,1
4730,0,1
4740,0,1
4750,0,1
4760,0,1
4770,0,1
4780,0,1
4790,0,1
4800,0,1
4810,0,1
4820,0,1
4830,0,1
4840,0,1
4850,0,1
4860,0,1
4870,0,1
4880,0,1
4890,0,1
4900,0,1
4910,0,1
4920,0,1
4930,0,1
4940,0,1
4950,0,1
4960,0,1
4970,0,1
4980,0,1
4990,0,1
5000,0,1
5010,0,1
5020,0,1
5030,0,1
5040,0,1
5050,0,1
5060,0,1
5070,0,1
5080,0,1
5090,0,1
5100,0,1
5110,0,1
5120,0,1
5130,0,1
5140,0,1
5150,0,1
5160,0,1
5170,0,1
5180,0,1
5190,0,1
5200,0,1
5210,0,1
5220,0,1
5230,0,1
5240,0,1
5250,0,1
5260,0,1
5270,0,1
5280,0,1
5290,0,1
5300,0,1
5310,0,1
5320,0,1
5330,0,1
5340,0,1
5350,0,1
5360,0,1
5370,0,1
5380,48,0
5390,50,0
5400,52,0
5410,51,0
5420,52,0
5430,52,0
5440,253,0
5450,254,0
5460,258,0
5470,257,0
5480,256,0
5490,260,0
5500,256,0
5510,261,0
5520,262,0
5530,456,0
5540,458,0
5550,463,0
5560,460,0
5570,466,0
5580,464,0
5590,461,0
5600,469,0
5610,468,0
5620,469,0
5630,463,0
5640,462,0
5650,466,0
5660,461,0
5670,460,0
5680,461,0
5690,457,0
5700,456,0
5710,454,0
5720,456,0
5730,455,0
5740,455,0
5750,459,0
5760,246,0
5770,250,0
5780,250,0
5790,255,0
5800,256,0
5810,259,0
5820,262,0
5830,264,0
5840,263,0
5850,49,0
5860,50,0
5870,47,0
5880,49,0
5890,47,0
5900,49,0
5910,459,0
5920,456,0
5930,458,0
5940,459,0
5950,464,0
5960,469,0
5970,476,0
5980,481,0
5990,483,0
6000,482,0
6010,480,0
6020,479,0
6030,480,0
6040,471,0
6050,472,0
6060,467,0
6070,470,0
6080,464,0
6090,463,0
6100,460,0
6110,458,0
6120,455,0
6130,249,0
6140,252,0
6150,256,0
6160,255,0
6170,257,0
6180,254,0
6190,254,0
6200,256,0
6210,254,0
6220,0,1
6230,0,1
6240,0,1
6250,0,1
6260,0,1
6270,0,1
6280,0,1
6290,0,1
6300,0,1
6310,0,1
6320,0,1
6330,0,1
6340,0,1
6350,0,1
6360,0,1
6370,0,1
6380,0,1
6390,0,1
6400,0,1
6410,0,1
6420,0,1
6430,0,1
6440,0,1
6450,0,1
6460,0,1
6470,0,1
6480,0,1
6490,0,1
6500,0,1
6510,0,1
