time,load,charge
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,49,0
140,50,0
140,49,0
140,51,0
140,50,0
140,50,0
140,253,0
140,255,0
140,255,0
140,250,0
140,251,0
140,248,0
140,248,0
140,245,0
140,247,0
140,49,0
140,48,0
140,48,0
140,50,0
140,52,0
140,51,0
140,251,0
140,249,0
140,250,0
140,250,0
140,249,0
140,253,0
140,252,0
140,256,0
140,258,0
140,460,0
140,461,0
140,458,0
140,453,0
140,453,0
140,250,0
140,251,0
140,254,0
140,255,0
140,258,0
140,258,0
140,261,0
140,266,0
140,268,0
140,48,0
140,50,0
140,47,0
140,48,0
140,48,0
140,49,0
140,464,0
140,469,0
140,468,0
140,470,0
140,473,0
140,747,0
140,753,0
140,748,0
140,746,0
140,748,0
140,745,0
140,743,0
140,745,0
140,749,0
140,749,0
140,757,0
140,758,0
140,759,0
140,758,0
140,752,0
140,751,0
140,748,0
140,742,0
140,746,0
140,743,0
140,742,0
140,461,0
140,457,0
140,459,0
140,461,0
140,467,0
140,255,0
140,255,0
140,259,0
140,256,0
140,252,0
140,254,0
140,255,0
140,257,0
140,256,0
140,458,0
140,456,0
140,456,0
140,454,0
140,455,0
140,457,0
140,450,0
140,457,0
140,455,0
140,452,0
140,453,0
140,457,0
140,454,0
140,460,0
140,460,0
140,458,0
140,463,0
140,464,0
140,461,0
140,462,0
140,463,0
140,466,0
140,254,0
140,255,0
140,258,0
140,258,0
140,254,0
140,252,0
140,251,0
140,249,0
140,254,0
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
140,0,1
